Source,Target,weight
LindaSuhler,SusieLukas,2.0
immigrant4trump,KReady997,2.0
_HankRearden,lynn_weiser,2.0
BernieSanders,dr_chris_jones,2.0
People4Bernie,JonathanPtrck,2.0
ProjectBernie16,CitzAbroad4Bern,2.0
Ricky_Vaughn99,thatsmybutter,2.0
DavidPSawyer,JoshPainter2154,2.0
amrightnow,hckysnyder,2.0
jenilynn1001,Jimbobbarley,2.0
BlueCollarUS,Corgimom9047,2.0
wolfeprowler1,EmmaSegasture,2.0
marcorubio,Norsu2,2.0
GRForSanders,LanceJack1970,2.0
YoungPPL4Bernie,rubisaiyan,2.0
ElenaNinj,DrDarrellCline,2.0
YugeMilo,Ricky_Vaughn99,2.0
RichardJSunkle,CruzinAhead,2.0
RoseAnnDeMoro,NurseMargie_NNU,2.0
steph93065,CarmineZozzora,2.0
BOSSYtxmar55,bravehart60,2.0
AidanKing_,CA4Bernie,2.0
ernieHHI,louis3288,2.0
NoraWD,ljreynolds13,2.0
DanScavino,sowtrout,2.0
TweetingYarnie,nana_mo_Amelika,2.0
BernieSanders,Sarahbear80,2.0
TeamMarcoMiami,Soniamf13,2.0
BernieSanders,iTweet_eSHEIKH,2.0
Libertea2012,katz0081,2.0
YugeMilo,TSFearadaigh,2.0
gary4205,Dollie_VAL,2.0
DarrenJJordan,AlamoEdward,2.0
JohnGGalt,Mustang_Jenny,2.0
tedcruz,CruzinAhead,2.0
BlueCollarUS,italydreamer15,2.0
People4Bernie,NurseMargie_NNU,2.0
GRForSanders,rafie281,2.0
NyniaChance,VeganmomVegan,2.0
jamescoleman07,LoriSums,2.0
Libertea2012,BernieTeachers,2.0
BernieSanders,shipman96,2.0
GRForSanders,BerniesBros,2.0
People4Bernie,naveensoman,2.0
ernieHHI,jacey_4trump,2.0
slone,PaulWCockerham1,2.0
CaliforniaSFR,R15E,2.0
ND4Bernie,whatzen,2.0
Trumptbird,WalterCallahan1,2.0
BerniesHomie,WindsorDw,2.0
RichardJSunkle,MichaelHuff52,2.0
NeilTurner_,josepharmagh,2.0
elizadushku,iKhurasani,2.0
DefiningAmerica,LesaWilbert,2.0
TweetingYarnie,Hedge_Shot,2.0
BerniesHomie,Bernie_Quotes,2.0
Indies4Bernie,leoluminary,2.0
Bonfiredesigns,TrumpBMA1988,2.0
Iowa4Bernie,markpintoart,2.0
BerniesHomie,sbchampions,2.0
JohnGGalt,MencarelliTim,2.0
lmoffatt2009,wookie28560,2.0
Indiana4Bernie,FixDemocracy16,2.0
realDonaldTrump,jenilynn1001,2.0
People4Bernie,jamesmarie33,2.0
WayneDupreeShow,noblefacts,2.0
People4Bernie,tmelissen1219,2.0
SansaRising,apollobartender,2.0
DanScavino,mimi_saulino,2.0
ChristiChat,RosaPac37051918,2.0
BernieSanders,carlos_thinks,2.0
mitchellreports,damonbethea1,2.0
GlennHeiser,Bernie11901,2.0
HillaryforIA,msn00100msms,2.0
BernieSanders,TheDailyThoreau,2.0
DanScavino,pdjf1,2.0
GENX4Bernie,jacarafish,2.0
JohnGGalt,CSA_Proud,2.0
amrightnow,wood_brdwood68,2.0
azblonde2015,bworrall2,2.0
azblonde2015,md_estrella,2.0
marcorubio,MarciaCM1,2.0
FoxNews,hckysnyder,2.0
Joestjohn68,jmbse,2.0
AidanKing_,StopMeltdown,2.0
BernieSanders,GordyFromDaWak,2.0
Stan_Stinson,jmbse,2.0
AndrewCicchetti,kemba722,2.0
iowacruzgirl,catydoodle,2.0
icareeguns,philmonaco67,2.0
marcorubio,pdanielson92056,2.0
NationalNurses,CitzAbroad4Bern,2.0
Toddkron,rose10052,2.0
jamescoleman07,HunterHRC2016,2.0
MADE__USA,tcarmistead,2.0
alexandraheuser,ParisGirl3,2.0
ashdghaskjgdkh2,YugeJets,2.0
JaredWyand,Lrihendry,2.0
johnpatrickgle4,YugeMilo,2.0
BernieSanders,nbenmargi,2.0
Bernie2016tv,class_ceiling,2.0
k_devi,illiesunny,2.0
BernieSanders,teb065,2.0
BernieSanders,Ninma_,2.0
FoxNews,Patriot_Girl_TX,2.0
PattonDivision,BarbaraChartie1,2.0
gqforbes,julieruzicka95,2.0
NationalNurses,BerniesBros,2.0
People4Bernie,purpletaffy1,2.0
ernieHHI,nakclahan,2.0
LindaSuhler,PPOAGE,2.0
marcorubio,Yolanda1277,2.0
NoChristie16,chi910,2.0
ChuckNellis,gary4205,2.0
ernieHHI,s_chelf,2.0
Stan_Stinson,OneSunflowerGrl,2.0
BernieSanders,Indiana4Bernie,2.0
azblonde2015,lynn_weiser,2.0
RickSantorum,patriotmom61,2.0
BernieSanders,CtryGrl719,2.0
mostawesomeblog,GENX4Bernie,2.0
iowacruzgirl,jsipe2005,2.0
peterdaou,45Hillary16,2.0
Women4Bernie,Legionof7,2.0
unetomaterouge,ProGloCommons,2.0
slone,pennyrn2010,2.0
LindaSuhler,lynnrooey,2.0
RickSantorum,valsthewoman,2.0
BernieSanders,NYCRforBernie,2.0
NewyorkWeissman,Hedge_Shot,2.0
CNN,DoctorCara,2.0
RushCity4Bernie,4AllSoulKind,2.0
GRForSanders,NJLOVESBERNIE,2.0
peterdaou,HunterHRC2016,2.0
2016bethechange,KAIJUKING23,2.0
Ricky_Vaughn99,Nationalist1776,2.0
arizonasanders,KAIJUKING23,2.0
LindaSuhler,KSISKProduction,2.0
RickSantorum,TinoTarango,2.0
DanScavino,1718106J,2.0
sanderswins,shipman96,2.0
HouseCracka,ReversingASD,2.0
Hillary4Florida,freespeak3,2.0
DanScavino,ShellyLeigh123,2.0
GovMikeHuckabee,laura4fairtax,2.0
TexasForBernie,rafie281,2.0
ireneberns,OnlyTruthReign,2.0
FOXXXXFIRE5,pollyantics,2.0
CorrectRecord,upayr,2.0
SiCarswell,pugrussell,2.0
People4Bernie,Pasternak94,2.0
ernieHHI,ninja_kach,2.0
paladinette,angloshok,2.0
jbspharmd,FixDemocracy16,2.0
iowacruzgirl,Jana_1977,2.0
azblonde2015,SharNeal,2.0
Women4Bernie,ArrogantArahant,2.0
TeamMarcoIA,RosaR1942,2.0
BernieSanders,ranzo151,2.0
BernieSanders,Henry111194,2.0
azblonde2015,ShellyKennisto1,2.0
patriotmom61,SarahLeeAnne,2.0
People4Bernie,leftygrove,2.0
FrancesFrancine,BarbMuenchen,2.0
People4Bernie,TumblrH8r,2.0
GovMikeHuckabee,coblentzjx,2.0
ernieHHI,dawngpsalm63,2.0
arizonasanders,BlkGirls4Bernie,2.0
MarkPontius,RaySlamb,2.0
LindaSuhler,Billright50,2.0
CNN,DrdaveAnddee,2.0
BernieSanders,Legionof7,2.0
Esther_Jang_,DrDarrellCline,2.0
ND4Bernie,swlucas420,2.0
TheNewDeal,ARTSYJUDITH,2.0
LindaSuhler,lisam02184,2.0
BernieSanders,DWilliams1001,2.0
Bernie2016tv,ranzo151,2.0
BernieSanders,jsalsman,2.0
HedinJohn,FreeThinkingFan,2.0
panegron,parkerc2112,2.0
Bonfiredesigns,ColdironVicki,2.0
CruzControl2016,KatGonzales5,2.0
ChristiChat,lulujoy6101,2.0
davidsirota,AWorldOutOfMind,2.0
tgradous,LVNancy,2.0
GovMikeHuckabee,Lori_Earp,2.0
Libertea2012,TweetingYarnie,2.0
BernieSanders,4closureNation2,2.0
BernieSanders,KingTurner,2.0
BernieSanders,jameswicks007,2.0
nepafortrump,woitekj,2.0
chriskyleband,HorseShort,2.0
Frances_Fisher,BellaDog4Bernie,2.0
Canada4Bernie,KAIJUKING23,2.0
DanScavino,Max2Min,2.0
NyniaChance,cook_robert_l,2.0
HispanicsTrump,4AmericaToday,2.0
People4Bernie,Fixer_guy,2.0
agfstydahsfhot1,YugeJets,2.0
huckabee4me,CarolChupp,2.0
Rubberblon,_CFJ_,2.0
armpp10044,YugeMilo,2.0
BernieSanders,kittygonewilde,2.0
People4Bernie,sunaertugrul17,2.0
immigrant4trump,allybrooke27,2.0
azblonde2015,serenity82108,2.0
DanScavino,Lermont,2.0
GRForSanders,icefishinglady,2.0
EricTrump,woodseysmith,2.0
gqforbes,BeritaMooneyhan,2.0
BernieSanders,decojeanne,2.0
RichardJSunkle,texasfreedom101,2.0
BernieSanders,lydiahuxley93,2.0
Bernie2016tv,WarWomensRights,2.0
BernieSanders,rawgaydilfs,2.0
JaredWyand,LodiSilverado,2.0
slone,bobbyhochu,2.0
StrengthenTheUS,KenSnps,2.0
BernieSanders,KatSchrodinger,2.0
Libertea2012,mariluna329,2.0
LaborForBernie,tmelissen1219,2.0
BernieSanders,CITIZNWARRIOR,2.0
BernieSanders,KevnNorman,2.0
rumpfshaker,WRGalivan3,2.0
Women4Bernie,KRansome83,2.0
ElianaBenador,bobbyhochu,2.0
SiCarswell,buell003,2.0
ChristiChat,Chandigarh3487,2.0
DanScavino,RepublicanMvmnt,2.0
BernieSanders,kalpenn,2.0
Norsu2,Soniamf13,2.0
PattonDivision,jjadamsny888,2.0
People4Bernie,annasijieren,2.0
TheresaMechele,Scrufey21,2.0
nepafortrump,BOSSYtxmar55,2.0
RickCanton,ktracycom,2.0
Bernlennials,rafie281,2.0
omalleyforia,NickKellySays,2.0
azblonde2015,CFT1,2.0
WI4Bernie,HowitzerDoogie,2.0
DefendingtheUSA,hofmann_mary,2.0
BillMajzik,leilaibi,2.0
People4Bernie,bzybee2014,2.0
DefendingtheUSA,Diane400,2.0
Emmme30,patriotmom61,2.0
GRForSanders,Bernie11901,2.0
_HankRearden,e_monsendo,2.0
azblonde2015,residentfFL,2.0
shadz6ty6,4beautifulworld,2.0
CarolHello1,PoliceFirstNow,2.0
Libertea2012,suz8863,2.0
JaredWyand,solomon_ann,2.0
redrivergrl,GenesSmile,2.0
BernieSanders,phate_phoenix,2.0
jphilman0206,Shooters_Wife,2.0
NationalNurses,tmelissen1219,2.0
BernieBrigade,iLoveLaurynHill,2.0
BernieSanders,loose_shorts,2.0
Iowa4Bernie,Illinois4Bernie,2.0
JaredWyand,md_estrella,2.0
WorldForBernie,truthglow,2.0
Libertea2012,DannysDarling,2.0
JudiLoera,Debramax,2.0
RealBenCarson,jerrodlc,2.0
ernieHHI,coffey_arthur,2.0
HillaryforNH,GailCroceSturm,2.0
BernieSanders,CamelotGypsy,1.0
MMFlint,NewyorkWeissman,1.0
buckeyemimi27,Leepa_Faith,1.0
C4Constitution,hckysnyder,1.0
MarkPontius,Dispersi0n,1.0
BernieSanders,VeryVeriViral,1.0
RoseAnnDeMoro,LiveNewsyTweets,1.0
siggyturbo997,Erosunique,1.0
RushCity4Bernie,debra_nicholson,1.0
KimGOP60,lonewolfwriting,1.0
ernieHHI,trump2021,1.0
rsslobodien,marylene58,1.0
jsalsman,4BernieBecause,1.0
People4Bernie,GlendaLenderman,1.0
LilBernieTweets,markpintoart,1.0
Trump_time,rosemarylowe105,1.0
DefendingtheUSA,RoniSeale,1.0
DanScavino,hofmann_mary,1.0
icareeguns,america_trump,1.0
Women4Bernie,PortiaABoulger,1.0
foxandfriends,EMMA__732,1.0
JJMCCABE2,Leepa_Faith,1.0
rumpfshaker,VictorB123,1.0
LaborForBernie,Arphahat,1.0
Illinois4Bernie,TroutMaskReplca,1.0
DefiningAmerica,emgfind,1.0
BernieXVI,Pasternak94,1.0
Politicaltwain1,jjmartini21,1.0
mazon1957,SlubertFri,1.0
icareeguns,GregsBMC,1.0
mariashriver,M2Meee,1.0
BernieSanders,DualGrey,1.0
People4Bernie,sbchampions,1.0
NeilTurner_,dee3620,1.0
GoJamielsLawGo,PamelaBauer20,1.0
jhutch1992,feedthepups,1.0
KodiGaddis,MarieMa49685063,1.0
DanScavino,pawpatrol2015,1.0
realDonaldTrump,libertarian_now,1.0
Katlaya,GlennHeiser,1.0
BOSSYtxmar55,royroberts201,1.0
pittgriffin,marbethflies,1.0
The_Trump_Train,JoeFlor56872256,1.0
BerniesHomie,ChippyTrids62,1.0
carlos_thinks,PittsBern,1.0
OutFrontCNN,BillMajzik,1.0
LandmanMarius,pjdl1968,1.0
ProjectBernie16,dawn_ley,1.0
BernieSanders,BrianPearson24,1.0
mattbeynon,patriotmom61,1.0
FoxNews,freedom3556,1.0
shipman96,derdu1,1.0
Rapcon,LiveNewsyTweets,1.0
TheBaxterBean,6nsinvt,1.0
ChiariGirl357,Original_Maven,1.0
HillaryforIA,ZubinF,1.0
NicholsUprising,amantedelibros,1.0
ErinBurnett,APOYODECHILE,1.0
JaredWyand,lynnrooey,1.0
Shooters_Wife,MagruderJeanne,1.0
TexasForBernie,BernieTeachers,1.0
thenation,innatevalue,1.0
HillaryClinton,GailCroceSturm,1.0
cyndiacothervy1,CJCboi,1.0
ernieHHI,BarbaraJensen1,1.0
BernieSanders,Bearded_Veggie,1.0
BernieSanders,cdubgma,1.0
JaredWyand,HouseCracka,1.0
the_intercept,DWilliams1001,1.0
Gbonbon13,100Concerned,1.0
Morning_Joe,KSISKProduction,1.0
NationalNurses,evolved_deb,1.0
lydiahuxley93,Geek4Sanders,1.0
TexasForBernie,DanCas2,1.0
ernieHHI,YugeMilo,1.0
WayneDupreeShow,greetandtweet,1.0
CalebHowe,Texgalleslie,1.0
CassLGarrison,yesdog1942,1.0
brendan_hines,revivalstore,1.0
Original_Maven,cfcpac,1.0
AVoiceForUSA,royroberts201,1.0
DanScavino,KempBobbi,1.0
KohrAndrew,prattlandia,1.0
CorrectRecord,msladriatico,1.0
People4Bernie,HootnanyHill,1.0
ferrenvivianay1,YugeJets,1.0
ChapmanNancy,ImmoralReport,1.0
BernieXVI,AnsonHeather,1.0
DefendingtheUSA,AnnieMelBrooks,1.0
PauseNet,TheresaSchroe14,1.0
Iowa4Bernie,garlicbabe,1.0
ScottSaxman1,BeritaMooneyhan,1.0
synonymoustohat,kateloving,1.0
DumpChumpTrump,doodlebug0,1.0
TIMENOUT,Mariann44764635,1.0
DanScavino,SteelBackbone,1.0
Jordan_OHIO,HMGS,1.0
paladinette,UmbraeTika,1.0
Libertea2012,zokavera3344,1.0
faagifts,rtandat,1.0
Donkey_Feed,Gift2USA,1.0
BOSSYtxmar55,lakehouseus,1.0
jamenta,amuses,1.0
BookBenL,Original_Maven,1.0
GlennHeiser,100Concerned,1.0
realDonaldTrump,leilaibi,1.0
LaborForBernie,VeganmomVegan,1.0
BernieTweet2016,loose_shorts,1.0
Bernie4prezclip,etara44,1.0
lmoffatt2009,BernieBrigade,1.0
IAStartingLine,graygoods,1.0
asdhyatgsfhuho1,CJCboi,1.0
USMCLiberal,PresSanders1,1.0
YugeMilo,O_IrishT,1.0
faagifts,sandiv11,1.0
HillaryClinton,ValuesCommon,1.0
P0TUSTrump,NancycBa1,1.0
Politicaltwain1,BLUpfront,1.0
SAVforBernie,beebalm1104,1.0
ElianaBenador,dawnellemurray,1.0
CallawayBOT,larryclarry,1.0
jhutch1992,iKhurasani,1.0
BerniesBerners,flwest66,1.0
JaredWyand,CelebrateTheWin,1.0
jhutch1992,wavesofeuphoria,1.0
SpecialKMB1969,CtBrokerRoks,1.0
Trumpette2017,SandraKH8,1.0
JonCarlinShea,sailor_guy,1.0
GMA,ABC,1.0
ND4Bernie,Vel154,1.0
BernieSanders,bzybee2014,1.0
GuerrillaDems,EskelinLyn,1.0
RPCVmama,GRForSanders,1.0
ParalegalGeorge,4AmericaToday,1.0
feelthebernorg,Geek4Sanders,1.0
k_devi,Cher326,1.0
Trump__Support,hume712,1.0
JT_Krochko,AliceNCantrell,1.0
MelikeNCIS,mightyones1968,1.0
SkyNetWatching,summer0655,1.0
Dragons4Bernie,d_w_shelton,1.0
brendan_hines,ValeriyaRusalka,1.0
aaSANDesign,Loxodonta_s,1.0
DanScavino,DADNALDTRUMP,1.0
Shooters_Wife,Texgalleslie,1.0
BOSSYtxmar55,92bulldogBob,1.0
Bernie_Facts,ATHOMEActivism,1.0
azblonde2015,cyrakhureen,1.0
kalpenn,AshVanWankster9,1.0
ND4Bernie,platozkv,1.0
KroegerIA01,WendyKnox64,1.0
AngrySenSanders,shipman96,1.0
mhalle,ManMet80,1.0
ReutersLive,NorskNN_Int,1.0
DanScavino,SueSabo,1.0
GladBilly,Bernie45thPOTUS,1.0
SiCarswell,kujo71,1.0
Bernlennials,Rictracee,1.0
trekkerteach12,Gardeningdiva11,1.0
AdamParkhomenko,ljreynolds13,1.0
TheBernReport,Shawn_Thompson_,1.0
Latinos4Bernie,McdonnellKJ,1.0
ctdulcimer,DeborahPavek,1.0
BernieBrigade,jamesmarie33,1.0
brendan_hines,decojeanne,1.0
JaredWyand,just_old_joe,1.0
ProgressivGreen,IL_for_Bernie,1.0
Ricky_Vaughn99,nousgnostic,1.0
FoxNews,billybop813,1.0
coolepairc,throughthechaff,1.0
FrankLuntz,iTweet_eSHEIKH,1.0
ShennaFoxMusic,JChamberlin68,1.0
nn99org,pm57teacher,1.0
SmallBiz4Trump,1sonny12,1.0
LivingOnChi,staceycomfort,1.0
Women4Bernie,teb065,1.0
Diszident,dswinfield,1.0
GatorsEite23,RaySlamb,1.0
JaredWyand,MPrestrepo2334,1.0
azblonde2015,SusieLukas,1.0
AndyHearn09,Greeenguy111,1.0
ZaidJilani,LikeAnOilWell,1.0
jamescoleman07,DayJojo771980,1.0
DavidPSawyer,Jana_1977,1.0
alexandraheuser,wings84,1.0
nepafortrump,josepharmagh,1.0
JesusForBernie,ranzo151,1.0
People4Bernie,ShaktiLila,1.0
People4Bernie,hippietreehugr,1.0
Morning_Joe,estherprosser14,1.0
MoveOn,pedocles,1.0
YugeTrumpnado,len_volkel,1.0
cindiperez48,RemoveFromPower,1.0
realDonaldTrump,wutnxt,1.0
NicholsUprising,Campaign4Bernie,1.0
TheNewDeal,FeelTheBernNC,1.0
DFW4Bernie,lbragen,1.0
InfamousGrace_,mbelaze,1.0
carold501,cscorbett,1.0
Vets4Santorum,SkyNetWatching,1.0
LouisianaBernie,abowersock,1.0
2noame,revivalstore,1.0
DanScavino,MaddieEsquire,1.0
chriskyleband,KristineQ930,1.0
LiliaChacon,bja222,1.0
jhutch1992,hippietreehugr,1.0
LindaSuhler,TeresaC85469500,1.0
imfabulous13,WrateJames,1.0
danahaswell,teb065,1.0
KSITESL,xdelmar59,1.0
BernieSanders,gortsf,1.0
MrMattMcKenzie,Rich_fxdump,1.0
CNNgo,investorsplan,1.0
NYDailyNews,MaddieEsquire,1.0
YugeMilo,Mikerollin3,1.0
kalpenn,lynnarobe,1.0
azblonde2015,sdalas73,1.0
realDonaldTrump,iowateamtrump,1.0
BernieSanders,GodandtheBear,1.0
Iowa4Bernie,Itsfullofstarz,1.0
Bernie_Facts,BerniesGal,1.0
DRJAMESCABOT,mightyones1968,1.0
Colorado4Bernie,monique1731,1.0
ernieHHI,DCHarris5,1.0
ernieHHI,Henrylewski,1.0
emilyslist,Plantflowes,1.0
joseph_baptist,KroegerIA01,1.0
Mimzy122,annasijieren,1.0
guthrie_kelley,PennyHicks13,1.0
People4Bernie,Nicole28851,1.0
NationalNurses,wccjtsan,1.0
WayneDupreeShow,AAmerican4USA,1.0
jhutch1992,DenisePouchet,1.0
HeatherMatarazz,YeaYouRite,1.0
PJStrikeForce,jpshaddai,1.0
GOP_Left_Me,barkmartin,1.0
cclaypoole,CAS2328,1.0
EthanKeller,loose_shorts,1.0
cjhlas,DannysDarling,1.0
ChristiChat,A1speaker,1.0
rebeleyeball,DriggersJudy,1.0
TrumpsWriter,AngelBear2016,1.0
NyniaChance,i_AM_theChange,1.0
ThePatriot143,c5hardtop1999,1.0
_laaallliii,WNC4Bernie,1.0
Women4Bernie,pontiph,1.0
WayneDupreeShow,faagifts,1.0
TweetingYarnie,MarkMapstone1,1.0
MidnightGuthrie,etara44,1.0
HillarysMen,JanetMenke,1.0
MikeHimsworth,cciedotnyc,1.0
laguna4bernie,TammyKosiancic,1.0
1Bunny4T,joshuawoodz,1.0
Bernlennials,gerri_elise,1.0
elizadushku,IAmDannyYoo,1.0
tommy4usa,NYCGlobal,1.0
MADE__USA,jcoralpark,1.0
stephencbishop,devdam1,1.0
AGirl4Bernie,jenny_nalley,1.0
rescuetracker81,woodseysmith,1.0
Michelle_Kleppe,skorpyos,1.0
GRForSanders,USAprogression,1.0
Republikim1,RemoveFromPower,1.0
CA4Bernie,pollyantics,1.0
Aspiring_ESQ,damonbethea1,1.0
gdebenedetti,TEAUD5,1.0
SEI4BS,KohrAndrew,1.0
carold501,bigredmatt1011,1.0
The_Trump_Train,franksbrian,1.0
immigrant4trump,aliwojo19,1.0
WayneDupreeShow,MencarelliTim,1.0
ernieHHI,Baginski3927,1.0
NicholsUprising,Jamie7Keller,1.0
jphilman0206,censoredbee,1.0
sandyaschneider,helpingthos,1.0
lydiahuxley93,GlobalWeirding,1.0
dragonian3333,garyinlv01,1.0
sareed59,Ladies4Santorum,1.0
cmmcmmcmmcmm,nowin2613,1.0
immigrant4trump,galderisi8861,1.0
NotRachelLong,kingdu2020,1.0
KatBrezler,lindamama02,1.0
BernieBrigade,SucculentEvent,1.0
slone,redcloud5628,1.0
zachhaller,AnsonHeather,1.0
Sassy__Abby,larryclarry,1.0
carlos_thinks,loose_shorts,1.0
aduanebrown,fcwic1,1.0
mugsbubs1,DebraLewis14,1.0
BOSSYtxmar55,7Canyons,1.0
BernieSanders,thiviergemike,1.0
azblonde2015,betseyross,1.0
HouseCracka,REPUBL_I_CAN,1.0
valsthewoman,Ladies4Santorum,1.0
BerniesHomie,verda_verde,1.0
Ellahbie,Greeenguy111,1.0
trumpology,tasteofaz,1.0
teamtrump1,Columbus2382,1.0
Classic_Archaic,boushdag,1.0
PatrickSvitek,mielewealth,1.0
pattonoswalt,Jlynch661,1.0
Iowa4Bernie,lpaulsen769,1.0
DefiningAmerica,tmelissen1219,1.0
JohnGGalt,stevej132,1.0
USMCLiberal,WarWomensRights,1.0
BOSSYtxmar55,aviv1818,1.0
ernieHHI,kennedy3210,1.0
elizadushku,Bernie4prezclip,1.0
Auntiemels,PeterCohen17,1.0
MarkPontius,josechasin,1.0
ChristiChat,Scrufey21,1.0
goberniepod,morerye,1.0
GRForSanders,princess2684720,1.0
BooyahBoyz,jcoralpark,1.0
BerniesHomie,Xaoshaokno,1.0
ernieHHI,terry_keele,1.0
SCJMikeB,ejabel2,1.0
BernieSandersCT,rafie281,1.0
DCnumerology,garthkirkwood,1.0
Aesilius,Arphahat,1.0
Trump_time,firefighter9228,1.0
USJeffersonianA,rockportbasset,1.0
GarretGeary,Wriseup,1.0
ND4Bernie,sardnas51,1.0
immigrant4trump,BigBrotherNoNo,1.0
YugeMilo,TeamTrumpNC,1.0
_CFJ_,JENYHOD,1.0
FoxNews,SheilaWagner19,1.0
Sanders4Potus,KAIJUKING23,1.0
AndrewCicchetti,mobygrapefan,1.0
Bernie2016tv,dihoppy,1.0
jamescoleman07,boycotkochbros,1.0
asydtasyhfhotm1,RMaintainers,1.0
BOSSYtxmar55,angelabai99,1.0
atlaswon,TrumpLouisiana,1.0
freespeak3,Russpoljunkie,1.0
nn99org,Pinefeather14,1.0
LaborForBernie,USA4Bernie,1.0
RebeccaCouch26,NewyorkWeissman,1.0
ernieHHI,jpshaddai,1.0
Scraw87,Sagrising1225,1.0
Latinos4Bernie,Bonnie_219,1.0
C4Constitution,deejohnston53,1.0
BlkGirls4Bernie,JonBanquer,1.0
CNBCi,DHecei,1.0
asydtasyhfhotm1,Ricky_Vaughn99,1.0
WorkingAgainPAC,valsthewoman,1.0
RedNationRising,doug69,1.0
BerniesHomie,Tech_Movie_Nerd,1.0
amrightnow,mariondbrown,1.0
rebeleyeball,blebail,1.0
angeloftruth11,russmove,1.0
los001979,VetApologist,1.0
Vote_For_Trump,AmericanMex067,1.0
slone,Ohboyboy22,1.0
paulheintz,clamjam22,1.0
CitzAbroad4Bern,stuff4ndThings,1.0
WayneDupreeShow,SarcasticPlug,1.0
VAfeelthebern,Mimzy122,1.0
HeatherMatarazz,shipman96,1.0
GRForSanders,PortiaABoulger,1.0
jrzygirlinfla,BaillieGinnifer,1.0
Vets4Bernie,rjber15,1.0
ElianaBenador,SmtStrgW4Trump,1.0
upayr,grandpooba5440,1.0
GovMikeHuckabee,jasonrapert,1.0
sfloridastorm,coolestgrandma8,1.0
BernieSanders,zachhaller,1.0
LivingOnChi,i_AM_theChange,1.0
GRForSanders,IssuesVoter,1.0
Libertea2012,HootnanyHill,1.0
CidaZeeb,medicaljoe,1.0
realDonaldTrump,mosoto383,1.0
David360NC,Bush041,1.0
SSbridges51,pargrl68,1.0
jesshop23,PenalopeH,1.0
MMFlint,DHendershotsr,1.0
Russian_Starr,morerye,1.0
HollyASwanson,KAIJUKING23,1.0
People4Sanders,WNC4Bernie,1.0
USATrustTrump,Jentlegin,1.0
arizonasanders,People4Sanders,1.0
Trumptbird,scout1881,1.0
GRForSanders,thugznkisses,1.0
_HankRearden,Amberis4LSU,1.0
GRForSanders,TheBernie4all,1.0
carold501,Llyrin,1.0
SoCal4Trump,KimMoor20918476,1.0
MarkRuffalo,DrdaveAnddee,1.0
CitzAbroad4Bern,royarara,1.0
MarkPontius,fromtheflipside,1.0
BernieSanders,TheNoxemaGirl,1.0
Lee_in_Iowa,Alecjenson,1.0
Bernlennials,cwaltershausen,1.0
trump_world,sandyslove123,1.0
Ricky_Vaughn99,SandraKH8,1.0
niskeytv,angelacbrown821,1.0
RoseAnnDeMoro,sunaertugrul17,1.0
EthanKeller,wgjames,1.0
Ricky_Vaughn99,CarolynColson,1.0
JaredWyand,Al_Gorelioni,1.0
nepafortrump,MarkBecerraSr,1.0
LadyElizabeth61,BHogg93,1.0
NyniaChance,nikoCSFB,1.0
_HankRearden,suzost,1.0
MarkPontius,densievachez,1.0
RoseAnnDeMoro,ibstevie,1.0
jt4congress2016,mattieren,1.0
Spirit_of_1776_,bigdemilovato1,1.0
renomarky,EMMA__732,1.0
Daniel_Deriso,SusanMaylone,1.0
NaomiAKlein,BernieTweet2016,1.0
renomarky,kyliewylie78,1.0
JulianeVega,Peruanita,1.0
Ricky_Vaughn99,ggbootsrock,1.0
BernieTeachers,DriggersJudy,1.0
YoBenCohen,STAN_EMINEMISM_,1.0
wings84,SallyClimer1,1.0
People4Bernie,sanders4all,1.0
SouthLoneStar,masspolitica,1.0
cascamike,eblair19,1.0
Norsu2,censoredbee,1.0
GeeOhPees2,theboom1,1.0
FrankieRusso1,RosemryS,1.0
TrumpUntamed,robynOconnelly,1.0
NCForBernie,joseph_carangi,1.0
BlazePhoenix_,ballanross,1.0
Women4Bernie,hsvforbernie,1.0
dj_cazanova,houseofriends,1.0
peddoc63,sewpc123,1.0
AGirl4Bernie,brokencarpenter,1.0
DanScavino,BooBooBear4U2,1.0
AidanKing_,gunsandsoup,1.0
People4Bernie,K810Mt,1.0
PauseNet,vinniepaiano,1.0
BRforBernie,evolved_deb,1.0
SiCarswell,NettiePearl01,1.0
brucereddenjr,Jana_1977,1.0
7SeasRecords,ibagwan,1.0
wvu4bernie,sayarita,1.0
Katlaya,EmmaSegasture,1.0
_HankRearden,foomoto,1.0
Samstwitch,julimwilkins,1.0
CruzControl2016,jensan1332,1.0
eelawl1966,ibagwan,1.0
PuestoLoco,carol_clovely4,1.0
DahmPublishing,ScullyNoreen,1.0
jujubee_84,4AllSoulKind,1.0
NetAdvisor,lynnrooey,1.0
davidpwil,HollyW81333596,1.0
BringMeCalliope,derdu1,1.0
Toddkron,rightwinglatina,1.0
People4Bernie,BERNIEORBUST1,1.0
Trumptbird,kylegadda,1.0
MoniQueMoniCat,WavRidr101,1.0
TrumpMyPres,SmokinSam420,1.0
LiberatedCit,Love_Chihuahua,1.0
GlennHeiser,4AllSoulKind,1.0
CarmineZozzora,JoanPitre,1.0
DefiningAmerica,hbg1x48,1.0
kalpenn,Raleighgal64,1.0
DustinAGoodman,feetothefire,1.0
ChristiChat,tymadisonmom,1.0
peddoc63,kits54,1.0
